id,plant_id,variety,brand,quantity,purchase_date,expiration_date,germination_rate,location,price,notes,created_at,is_global,days_to_maturity,germination_days,plant_spacing,row_spacing,planting_depth,germination_temp_min,germination_temp_max,soil_temp_min,heat_tolerance,cold_tolerance,bolt_resistance,ideal_seasons,flavor_profile,storage_rating,user_id,catalog_seed_id,last_synced_at
541,pepper-bell-1,Corno di Toro Red,,0,,,,,,Type: Sweet Italian heirloom | DTM: 75-85 days | Soil Temp: 70-90°F | Long horn-shaped sweet pepper,2025-11-14 16:40:06.418279,1,80,,,,,,,,,,,,,,1,,
542,pepper-bell-1,Corno di Toro Yellow,,0,,,,,,Type: Sweet Italian heirloom | DTM: 75-85 days | Soil Temp: 70-90°F | Yellow horn-shaped,2025-11-14 16:40:06.418279,1,80,,,,,,,,,,,,,,1,,
543,pepper-bell-1,Purple Belle,,0,,,,,,Type: Bell sweet | DTM: 70-80 days | Soil Temp: 70-90°F | Purple bell pepper,2025-11-14 16:43:01.040762,1,75,,,,,,,,,,,,,,1,,
544,pepper-bell-1,Golden California Wonder,,0,,,,,,Type: Bell sweet | DTM: 70-75 days | Soil Temp: 70-90°F | Golden-yellow bell,2025-11-14 16:43:01.049241,1,72,,,,,,,,,,,,,,1,,
545,pepper-bell-1,Red Beauty,,0,,,,,,Type: Bell sweet | DTM: 65-75 days | Soil Temp: 70-90°F | Classic red bell,2025-11-14 16:43:01.049241,1,70,,,,,,,,,,,,,,1,,
546,pepper-bell-1,Yolo Wonder,,0,,,,,,Type: Bell sweet | DTM: 70-75 days | Soil Temp: 70-90°F | Thick-walled sweet bell,2025-11-14 16:43:01.049241,1,72,,,,,,,,,,,,,,1,,
547,pepper-bell-1,Big Red,,0,,,,,,Type: Bell sweet | DTM: 75-80 days | Soil Temp: 70-90°F | Large sweet bell,2025-11-14 16:43:01.049241,1,77,,,,,,,,,,,,,,1,,
548,pepper-bell-1,Big Bertha,,0,,,,,,Type: Bell sweet hybrid | DTM: 70-75 days | Soil Temp: 70-90°F | Huge elongated bell,2025-11-14 16:43:01.049241,1,72,,,,,,,,,,,,,,1,,
549,pepper-bell-1,Sprinter,,0,,,,,,Type: Bell sweet hybrid | DTM: 60-70 days | Soil Temp: 70-90°F | Early sweet bell,2025-11-14 16:43:01.049241,1,65,,,,,,,,,,,,,,1,,
550,pepper-bell-1,Sylvio F1,,0,,,,,,Type: Bell sweet hybrid | DTM: 65-75 days | Soil Temp: 70-90°F | Heavy yielding hybrid,2025-11-14 16:43:01.049241,1,70,,,,,,,,,,,,,,1,,
551,pepper-bell-1,Alliance F1,,0,,,,,,"Type: Bell sweet hybrid | DTM: 65-75 days | Soil Temp: 70-90°F | Blocky, disease resistant",2025-11-14 16:43:01.049241,1,70,,,,,,,,,,,,,,1,,
552,pepper-bell-1,Giallo di Napoli,,0,,,,,,Type: Sweet Italian heirloom | DTM: 70-80 days | Soil Temp: 70-90°F | Long yellow Italian,2025-11-14 16:43:01.049241,1,75,,,,,,,,,,,,,,1,,
553,pepper-bell-1,Friggitello,,0,,,,,,Type: Sweet Italian | DTM: 60-70 days | Soil Temp: 70-90°F | Sweet green Italian frying pepper,2025-11-14 16:43:01.049241,1,65,,,,,,,,,,,,,,1,,
554,pepper-bell-1,Topepo Rosso,,0,,,,,,Type: Sweet Italian heirloom | DTM: 65-80 days | Soil Temp: 70-90°F | Round Italian sweet pepper,2025-11-14 16:43:01.049241,1,72,,,,,,,,,,,,,,1,,
555,pepper-bell-1,Round of Hungary,,0,,,,,,Type: Sweet paprika/sweet | DTM: 70-80 days | Soil Temp: 70-90°F | Round red sweet pepper,2025-11-14 16:43:01.049241,1,75,,,,,,,,,,,,,,1,,
556,pepper-bell-1,NuMex Heritage Big Jim,,0,,,,,,Type: Mild hot | DTM: 75-85 days | Soil Temp: 70-90°F | Heritage NM chile,2025-11-14 16:43:01.060417,1,80,,,,,,,,,,,,,,1,,
557,pepper-bell-1,NuMex Joe E. Parker,,0,,,,,,Type: Mild hot | DTM: 70-80 days | Soil Temp: 70-90°F | New Mexico type chile,2025-11-14 16:43:01.060417,1,75,,,,,,,,,,,,,,1,,
558,pepper-bell-1,NuMex Sandia,,0,,,,,,Type: Hot NM chile | DTM: 80-90 days | Soil Temp: 70-90°F | Medium-hot roasted chile,2025-11-14 16:43:01.060417,1,85,,,,,,,,,,,,,,1,,
559,pepper-bell-1,NuMex Twilight,,0,,,,,,Type: Ornamental hot | DTM: 70-80 days | Soil Temp: 70-90°F | Multi-color upright hot peppers,2025-11-14 16:43:01.060417,1,75,,,,,,,,,,,,,,1,,
560,pepper-bell-1,Jalapeno M,,0,,,,,,Type: Hot jalapeño | DTM: 65-75 days | Soil Temp: 70-90°F | Standard jalapeño,2025-11-14 16:43:01.060417,1,70,,,,,,,,,,,,,,1,,
561,pepper-bell-1,Mucho Nacho Jalapeno,,0,,,,,,Type: Hot jalapeño hybrid | DTM: 70 days | Soil Temp: 70-90°F | Large hybrid jalapeño,2025-11-14 16:43:01.060417,1,70,,,,,,,,,,,,,,1,,
562,pepper-bell-1,Lemon Jalapeno,,0,,,,,,Type: Hot jalapeño | DTM: 65-75 days | Soil Temp: 70-90°F | Yellow jalapeño,2025-11-14 16:43:01.060417,1,70,,,,,,,,,,,,,,1,,
563,pepper-bell-1,Goliath Jalapeno,,0,,,,,,Type: Hot jalapeño | DTM: 70 days | Soil Temp: 70-90°F | Extra-large jalapeño,2025-11-14 16:43:01.060417,1,70,,,,,,,,,,,,,,1,,
564,pepper-bell-1,Cayenne Ring of Fire,,0,,,,,,Type: Hot cayenne | DTM: 60-70 days | Soil Temp: 70-90°F | Fast and very hot cayenne,2025-11-14 16:43:01.060417,1,65,,,,,,,,,,,,,,1,,
565,pepper-bell-1,Cayenne Joe’s Long,,0,,,,,,Type: Hot cayenne | DTM: 80-90 days | Soil Temp: 70-90°F | Long thin cayenne,2025-11-14 16:43:01.060417,1,85,,,,,,,,,,,,,,1,,
566,pepper-bell-1,Cayenne Thick,,0,,,,,,"Type: Hot cayenne | DTM: 75-85 days | Soil Temp: 70-90°F | Thick, productive cayenne",2025-11-14 16:43:01.060417,1,80,,,,,,,,,,,,,,1,,
567,pepper-bell-1,Korean Hot,,0,,,,,,Type: Hot drying | DTM: 70-90 days | Soil Temp: 70-90°F | Used for gochugaru flakes,2025-11-14 16:43:01.060417,1,80,,,,,,,,,,,,,,1,,
568,pepper-bell-1,Pasilla Bajio,,0,,,,,,Type: Mild/hot drying | DTM: 75-85 days | Soil Temp: 70-90°F | Mexican drying pepper,2025-11-14 16:43:01.060417,1,80,,,,,,,,,,,,,,1,,
569,pepper-bell-1,Thai Dragon,,0,,,,,,Type: Hot Thai chile | DTM: 70-90 days | Soil Temp: 70-90°F | Slim very hot Thai pepper,2025-11-14 16:43:01.060417,1,80,,,,,,,,,,,,,,1,,
570,pepper-bell-1,Thai Giant Bomb,,0,,,,,,Type: Hot Thai chile | DTM: 80-90 days | Soil Temp: 70-90°F | Large Thai pepper,2025-11-14 16:43:01.060417,1,85,,,,,,,,,,,,,,1,,
571,pepper-bell-1,Jwala,,0,,,,,,Type: Indian hot chile | DTM: 75-85 days | Soil Temp: 70-90°F | Indian hot pepper,2025-11-14 16:43:01.060417,1,80,,,,,,,,,,,,,,1,,
572,pepper-bell-1,Biquinho Red,,0,,,,,,"Type: Brazilian mild hot | DTM: 80-100 days | Soil Temp: 70-90°F | Mild, fruity Brazilian pepper",2025-11-14 16:43:01.060417,1,90,,,,,,,,,,,,,,1,,
573,pepper-bell-1,Biquinho Yellow,,0,,,,,,Type: Brazilian mild hot | DTM: 80-100 days | Soil Temp: 70-90°F | Yellow version,2025-11-14 16:43:01.060417,1,90,,,,,,,,,,,,,,1,,
574,pepper-bell-1,Habanero Red,,0,,,,,,Type: Hot habanero | DTM: 90-100 days | Soil Temp: 70-90°F | Very hot fruity red,2025-11-14 16:43:01.060417,1,95,,,,,,,,,,,,,,1,,
575,pepper-bell-1,Habanero Peach,,0,,,,,,Type: Hot habanero | DTM: 90-100 days | Soil Temp: 70-90°F | Peach-colored habanero,2025-11-14 16:43:01.076457,1,95,,,,,,,,,,,,,,1,,
576,pepper-bell-1,Chocolate Habanero,,0,,,,,,"Type: Hot habanero | DTM: 90-100 days | Soil Temp: 70-90°F | Very hot, earthy flavor",2025-11-14 16:43:01.076457,1,95,,,,,,,,,,,,,,1,,
577,pepper-bell-1,Fatalii,,0,,,,,,"Type: Superhot | DTM: 90-100 days | Soil Temp: 70-90°F | African superhot, citrus flavor",2025-11-14 16:43:01.076457,1,95,,,,,,,,,,,,,,1,,
578,pepper-bell-1,7 Pot Brain Strain,,0,,,,,,Type: Superhot | DTM: 100-120 days | Soil Temp: 70-90°F | Extreme heat,2025-11-14 16:43:01.076457,1,110,,,,,,,,,,,,,,1,,
579,pepper-bell-1,7 Pot Douglah,,0,,,,,,Type: Superhot | DTM: 100-120 days | Soil Temp: 70-90°F | Very dark chocolate superhot,2025-11-14 16:43:01.076457,1,110,,,,,,,,,,,,,,1,,
580,pepper-bell-1,Naga Morich,,0,,,,,,Type: Superhot | DTM: 100-120 days | Soil Temp: 70-90°F | Bangladeshi superhot,2025-11-14 16:43:01.076457,1,110,,,,,,,,,,,,,,1,,
581,pepper-bell-1,Trinidad 7 Pot Red,,0,,,,,,Type: Superhot | DTM: 100-120 days | Soil Temp: 70-90°F | Intense heat,2025-11-14 16:43:01.076457,1,110,,,,,,,,,,,,,,1,,
582,pepper-bell-1,Aji Pineapple,,0,,,,,,Type: Hot Peruvian | DTM: 90-110 days | Soil Temp: 70-90°F | Fruity yellow Aji,2025-11-14 16:43:01.076457,1,100,,,,,,,,,,,,,,1,,
583,pepper-bell-1,Aji Colorado,,0,,,,,,Type: Hot Peruvian | DTM: 90-110 days | Soil Temp: 70-90°F | Orange-red aji pepper,2025-11-14 16:43:01.076457,1,100,,,,,,,,,,,,,,1,,
584,pepper-bell-1,Aji Cito,,0,,,,,,Type: Hot Peruvian | DTM: 90-110 days | Soil Temp: 70-90°F | Very hot aji,2025-11-14 16:43:01.076457,1,100,,,,,,,,,,,,,,1,,
585,pepper-bell-1,Aji Fantasy,,0,,,,,,Type: Mild hot baccatum | DTM: 80-90 days | Soil Temp: 70-90°F | Mild citrus flavor,2025-11-14 16:43:01.076457,1,85,,,,,,,,,,,,,,1,,
586,pepper-bell-1,Aji Melocoton,,0,,,,,,Type: Sweet/hot Peruvian | DTM: 85-95 days | Soil Temp: 70-90°F | Peach-colored aji,2025-11-14 16:43:01.076457,1,90,,,,,,,,,,,,,,1,,
587,pepper-bell-1,Black Pearl,,0,,,,,,Type: Ornamental hot | DTM: 85 days | Soil Temp: 70-90°F | Black foliage and fruit,2025-11-14 16:43:01.076457,1,85,,,,,,,,,,,,,,1,,
588,pepper-bell-1,Bolivian Rainbow,,0,,,,,,Type: Ornamental hot | DTM: 80-90 days | Soil Temp: 70-90°F | Multi-color ornamental,2025-11-14 16:43:01.076457,1,85,,,,,,,,,,,,,,1,,
589,pepper-bell-1,Masquerade,,0,,,,,,Type: Ornamental hot | DTM: 70-80 days | Soil Temp: 70-90°F | Purple to orange peppers,2025-11-14 16:43:01.076457,1,75,,,,,,,,,,,,,,1,,
590,pepper-bell-1,Explosive Ember,,0,,,,,,Type: Ornamental hot | DTM: 80-90 days | Soil Temp: 70-90°F | Deep purple foliage,2025-11-14 16:43:01.076457,1,85,,,,,,,,,,,,,,1,,
591,pepper-bell-1,Tiburon,,0,,,,,,Type: Poblano hybrid | DTM: 70-80 days | Soil Temp: 70-90°F | Large hybrid ancho/poblano,2025-11-14 16:43:01.076457,1,75,,,,,,,,,,,,,,1,,
592,pepper-bell-1,San Ardo,,0,,,,,,Type: Poblano | DTM: 75-85 days | Soil Temp: 70-90°F | Thick-walled poblano,2025-11-14 16:43:01.076457,1,80,,,,,,,,,,,,,,1,,
593,bean-bush-1,Provider,,0,,,,,,Type: Bush snap | DTM: 50-55 days | Soil Temp: 60-85°F | Reliable early green bean,2025-11-14 17:04:37.513165,1,52,,,,,,,,,,,,,,1,,
594,bean-bush-1,Blue Lake 274,,0,,,,,,Type: Bush snap | DTM: 58 days | Soil Temp: 60-85°F | Classic canning bean,2025-11-14 17:04:37.515879,1,58,,,,,,,,,,,,,,1,,
595,bean-bush-1,Contender,,0,,,,,,Type: Bush snap | DTM: 50-55 days | Soil Temp: 60-85°F | Good for short seasons,2025-11-14 17:04:37.520135,1,52,,,,,,,,,,,,,,1,,
596,bean-bush-1,Jade,,0,,,,,,"Type: Bush snap | DTM: 55-60 days | Soil Temp: 60-85°F | Dark green, tender pods",2025-11-14 17:04:37.520135,1,57,,,,,,,,,,,,,,1,,
597,bean-bush-1,Tendergreen,,0,,,,,,Type: Bush snap | DTM: 50-55 days | Soil Temp: 60-85°F | Stringless heirloom snap,2025-11-14 17:04:37.520135,1,52,,,,,,,,,,,,,,1,,
598,bean-bush-1,Roma II,,0,,,,,,Type: Bush romano | DTM: 60-65 days | Soil Temp: 60-85°F | Flat Italian romano bean,2025-11-14 17:04:37.524398,1,62,,,,,,,,,,,,,,1,,
599,bean-bush-1,Maxibel,,0,,,,,,Type: Bush filet | DTM: 50-55 days | Soil Temp: 60-85°F | French filet bean,2025-11-14 17:04:37.524398,1,52,,,,,,,,,,,,,,1,,
600,bean-bush-1,Tavera,,0,,,,,,Type: Bush filet | DTM: 50-60 days | Soil Temp: 60-85°F | Fine gourmet filet bean,2025-11-14 17:04:37.524398,1,55,,,,,,,,,,,,,,1,,
601,bean-bush-1,Landreth Stringless,,0,,,,,,Type: Bush snap heirloom | DTM: 50-60 days | Soil Temp: 60-85°F | Historic heirloom,2025-11-14 17:04:37.528418,1,55,,,,,,,,,,,,,,1,,
602,bean-bush-1,Dragon Tongue,,0,,,,,,Type: Bush wax/heirloom | DTM: 55-60 days | Soil Temp: 60-85°F | Dutch yellow bean with purple streaks,2025-11-14 17:04:37.529476,1,57,,,,,,,,,,,,,,1,,
603,bean-bush-1,Blue Lake Pole,,0,,,,,,Type: Pole snap | DTM: 60-70 days | Soil Temp: 60-85°F | Classic pole variety,2025-11-14 17:04:37.529476,1,65,,,,,,,,,,,,,,1,,
604,bean-bush-1,Kentucky Wonder,,0,,,,,,Type: Pole snap heirloom | DTM: 65-75 days | Soil Temp: 60-85°F | Very productive heirloom,2025-11-14 17:04:37.529476,1,70,,,,,,,,,,,,,,1,,
605,bean-bush-1,Fortex,,0,,,,,,Type: Pole filet | DTM: 60-70 days | Soil Temp: 60-85°F | Long gourmet filet pods,2025-11-14 17:04:37.533395,1,65,,,,,,,,,,,,,,1,,
606,bean-bush-1,Rattlesnake,,0,,,,,,Type: Pole heirloom | DTM: 65-70 days | Soil Temp: 60-85°F | Green pods with purple streaks,2025-11-14 17:04:37.533395,1,67,,,,,,,,,,,,,,1,,
607,bean-bush-1,Scarlet Runner,,0,,,,,,Type: Pole runner bean | DTM: 65-75 days | Soil Temp: 60-85°F | Ornamental & edible,2025-11-14 17:04:37.533395,1,70,,,,,,,,,,,,,,1,,
608,bean-bush-1,Golden Wax,,0,,,,,,"Type: Bush wax | DTM: 50-55 days | Soil Temp: 60-85°F | Yellow pods, stringless",2025-11-14 17:04:37.533395,1,52,,,,,,,,,,,,,,1,,
609,bean-bush-1,Rocdor,,0,,,,,,"Type: Bush wax hybrid | DTM: 55-60 days | Soil Temp: 60-85°F | High yields, tender pods",2025-11-14 17:04:37.533395,1,57,,,,,,,,,,,,,,1,,
610,bean-bush-1,Pencil Pod Black Wax,,0,,,,,,Type: Bush wax heirloom | DTM: 55-60 days | Soil Temp: 60-85°F | Heirloom yellow pod,2025-11-14 17:04:37.537411,1,57,,,,,,,,,,,,,,1,,
611,bean-bush-1,Cherokee Wax,,0,,,,,,Type: Bush wax | DTM: 55-60 days | Soil Temp: 60-85°F | Bright yellow pods,2025-11-14 17:04:37.537411,1,57,,,,,,,,,,,,,,1,,
612,bean-bush-1,Black Turtle,,0,,,,,,Type: Bush dry | DTM: 85-95 days | Soil Temp: 60-85°F | Classic black bean,2025-11-14 17:04:37.537411,1,90,,,,,,,,,,,,,,1,,
613,bean-bush-1,Pinto,,0,,,,,,Type: Bush dry | DTM: 85-100 days | Soil Temp: 60-85°F | Most common pinto bean,2025-11-14 17:04:37.537411,1,92,,,,,,,,,,,,,,1,,
614,bean-bush-1,Jacob's Cattle,,0,,,,,,Type: Bush dry heirloom | DTM: 80-90 days | Soil Temp: 60-85°F | Speckled red/white heirloom,2025-11-14 17:04:37.537411,1,85,,,,,,,,,,,,,,1,,
615,bean-bush-1,Calypso (Yin Yang),,0,,,,,,Type: Bush dry | DTM: 80-90 days | Soil Temp: 60-85°F | Black & white patterned,2025-11-14 17:04:37.541842,1,85,,,,,,,,,,,,,,1,,
616,bean-bush-1,Hutterite Soup,,0,,,,,,Type: Bush dry heirloom | DTM: 85-95 days | Soil Temp: 60-85°F | Cream-colored soup bean,2025-11-14 17:04:37.541842,1,90,,,,,,,,,,,,,,1,,
617,bean-bush-1,Yellow Eye,,0,,,,,,Type: Bush dry heirloom | DTM: 85-100 days | Soil Temp: 60-85°F | Traditional New England bean,2025-11-14 17:04:37.541842,1,92,,,,,,,,,,,,,,1,,
618,bean-bush-1,Cannellini,,0,,,,,,Type: Bush dry Italian | DTM: 85-95 days | Soil Temp: 60-85°F | White Italian bean,2025-11-14 17:04:37.541842,1,90,,,,,,,,,,,,,,1,,
619,bean-bush-1,Fordhook 242,,0,,,,,,Type: Bush lima | DTM: 85-90 days | Soil Temp: 60-85°F | Large limas for fresh or dry use,2025-11-14 17:04:37.545819,1,87,,,,,,,,,,,,,,1,,
620,bean-bush-1,Henderson,,0,,,,,,Type: Bush baby lima | DTM: 60-75 days | Soil Temp: 60-85°F | Small baby lima bean,2025-11-14 17:04:37.545819,1,67,,,,,,,,,,,,,,1,,
621,bean-bush-1,Christmas Lima,,0,,,,,,Type: Pole lima heirloom | DTM: 80-90 days | Soil Temp: 60-85°F | Red & white large limas,2025-11-14 17:04:37.545819,1,85,,,,,,,,,,,,,,1,,
622,bean-bush-1,King of the Garden,,0,,,,,,Type: Pole lima | DTM: 85-95 days | Soil Temp: 60-85°F | Very large limas,2025-11-14 17:04:37.545819,1,90,,,,,,,,,,,,,,1,,
623,bean-bush-1,Topcrop,,0,,,,,,"Type: Bush snap | DTM: 50-55 days | Soil Temp: 60-85°F | High yields, straight pods",2025-11-14 17:07:01.016560,1,52,,,,,,,,,,,,,,1,,
624,bean-bush-1,Strike,,0,,,,,,"Type: Bush snap hybrid | DTM: 50-55 days | Soil Temp: 60-85°F | Uniform pods, high yield",2025-11-14 17:07:01.025727,1,52,,,,,,,,,,,,,,1,,
625,bean-bush-1,Bush Blue Lake,,0,,,,,,Type: Bush snap | DTM: 55-60 days | Soil Temp: 60-85°F | Classic green snap bean,2025-11-14 17:07:01.025727,1,57,,,,,,,,,,,,,,1,,
626,bean-bush-1,Derby,,0,,,,,,Type: Bush snap | DTM: 55-60 days | Soil Temp: 60-85°F | High-quality straight pods,2025-11-14 17:07:01.025727,1,57,,,,,,,,,,,,,,1,,
627,bean-bush-1,Greencrop,,0,,,,,,"Type: Bush snap | DTM: 55-60 days | Soil Temp: 60-85°F | Stringless pods, AAS winner",2025-11-14 17:07:01.025727,1,57,,,,,,,,,,,,,,1,,
628,bean-bush-1,Bountiful,,0,,,,,,Type: Bush snap heirloom | DTM: 50-55 days | Soil Temp: 60-85°F | Very early heirloom,2025-11-14 17:07:01.025727,1,52,,,,,,,,,,,,,,1,,
629,bean-bush-1,Empress,,0,,,,,,"Type: Bush snap | DTM: 55-60 days | Soil Temp: 60-85°F | Tender, stringless",2025-11-14 17:07:01.032193,1,57,,,,,,,,,,,,,,1,,
630,bean-bush-1,Mascotte,,0,,,,,,Type: Bush snap patio | DTM: 50-55 days | Soil Temp: 60-85°F | Compact container bean,2025-11-14 17:07:01.032193,1,52,,,,,,,,,,,,,,1,,
631,bean-bush-1,Hickok,,0,,,,,,Type: Bush snap hybrid | DTM: 55-60 days | Soil Temp: 60-85°F | Excellent yields,2025-11-14 17:07:01.032193,1,57,,,,,,,,,,,,,,1,,
632,bean-bush-1,Bush Romano,,0,,,,,,Type: Bush romano | DTM: 60-65 days | Soil Temp: 60-85°F | Flat Italian beans,2025-11-14 17:07:01.032193,1,62,,,,,,,,,,,,,,1,,
633,bean-bush-1,Roma,,0,,,,,,Type: Bush romano | DTM: 60-65 days | Soil Temp: 60-85°F | Italian heirloom,2025-11-14 17:07:01.032193,1,62,,,,,,,,,,,,,,1,,
634,bean-bush-1,Savings,,0,,,,,,Type: Bush snap | DTM: 52 days | Soil Temp: 60-85°F | Early green bean,2025-11-14 17:07:01.032193,1,52,,,,,,,,,,,,,,1,,
635,bean-bush-1,Slenderette,,0,,,,,,"Type: Bush snap | DTM: 55 days | Soil Temp: 60-85°F | Stringless, slender pods",2025-11-14 17:07:01.032193,1,55,,,,,,,,,,,,,,1,,
636,bean-bush-1,Mirada,,0,,,,,,Type: Bush snap hybrid | DTM: 55 days | Soil Temp: 60-85°F | Modern disease-resistant bean,2025-11-14 17:07:01.032193,1,55,,,,,,,,,,,,,,1,,
637,bean-bush-1,Helda,,0,,,,,,"Type: Pole romano | DTM: 60-70 days | Soil Temp: 60-85°F | Flat, broad beans",2025-11-14 17:07:01.032193,1,65,,,,,,,,,,,,,,1,,
638,bean-bush-1,Kentucky Blue,,0,,,,,,Type: Pole snap hybrid | DTM: 65-75 days | Soil Temp: 60-85°F | Blue Lake x Kentucky Wonder,2025-11-14 17:07:01.032193,1,70,,,,,,,,,,,,,,1,,
639,bean-bush-1,McCaslan,,0,,,,,,Type: Pole snap heirloom | DTM: 70-80 days | Soil Temp: 60-85°F | Tender white-seeded variety,2025-11-14 17:07:01.032193,1,75,,,,,,,,,,,,,,1,,
640,bean-bush-1,Gold Marie,,0,,,,,,Type: Pole wax | DTM: 60-70 days | Soil Temp: 60-85°F | Yellow flat romano wax bean,2025-11-14 17:07:01.032193,1,65,,,,,,,,,,,,,,1,,
641,bean-bush-1,Cobra,,0,,,,,,"Type: Pole snap hybrid | DTM: 60-70 days | Soil Temp: 60-85°F | French filet bean, long pods",2025-11-14 17:07:01.032193,1,65,,,,,,,,,,,,,,1,,
642,bean-bush-1,Neckargold,,0,,,,,,Type: Pole wax | DTM: 60-70 days | Soil Temp: 60-85°F | Climbing yellow wax bean,2025-11-14 17:07:01.032193,1,65,,,,,,,,,,,,,,1,,
643,bean-bush-1,Musica,,0,,,,,,Type: Pole romano | DTM: 60-70 days | Soil Temp: 60-85°F | Large flat green romano pods,2025-11-14 17:07:01.032193,1,65,,,,,,,,,,,,,,1,,
644,bean-bush-1,Kentucky Wonder White Seeded,,0,,,,,,Type: Pole snap heirloom | DTM: 65-75 days | Soil Temp: 60-85°F | White-seeded version,2025-11-14 17:07:01.032193,1,70,,,,,,,,,,,,,,1,,
645,bean-bush-1,Red Kidney,,0,,,,,,Type: Bush dry | DTM: 90-100 days | Soil Temp: 60-85°F | Classic soup bean,2025-11-14 17:07:01.032193,1,95,,,,,,,,,,,,,,1,,
646,bean-bush-1,Light Red Kidney,,0,,,,,,Type: Bush dry | DTM: 90-100 days | Soil Temp: 60-85°F | Popular chili bean,2025-11-14 17:07:01.032193,1,95,,,,,,,,,,,,,,1,,
647,bean-bush-1,Great Northern,,0,,,,,,Type: Bush dry | DTM: 85-95 days | Soil Temp: 60-85°F | White bean for soups,2025-11-14 17:07:01.032193,1,90,,,,,,,,,,,,,,1,,
648,bean-bush-1,Navy Bean,,0,,,,,,Type: Bush dry | DTM: 85-95 days | Soil Temp: 60-85°F | Classic navy soup bean,2025-11-14 17:07:01.032193,1,90,,,,,,,,,,,,,,1,,
649,bean-bush-1,Cranberry Bean,,0,,,,,,Type: Bush dry | DTM: 85-95 days | Soil Temp: 60-85°F | Speckled Italian bean,2025-11-14 17:07:01.047877,1,90,,,,,,,,,,,,,,1,,
650,bean-bush-1,Borlotto,,0,,,,,,Type: Bush dry Italian | DTM: 85-95 days | Soil Temp: 60-85°F | Cream and red speckled pods,2025-11-14 17:07:01.047877,1,90,,,,,,,,,,,,,,1,,
651,bean-bush-1,Tiger’s Eye,,0,,,,,,Type: Bush dry heirloom | DTM: 85-95 days | Soil Temp: 60-85°F | Striped heirloom bean,2025-11-14 17:07:01.047877,1,90,,,,,,,,,,,,,,1,,
652,bean-bush-1,Mitla Black,,0,,,,,,Type: Bush dry | DTM: 90-100 days | Soil Temp: 60-85°F | Mexican black bean,2025-11-14 17:07:01.050744,1,95,,,,,,,,,,,,,,1,,
653,bean-bush-1,Appaloosa,,0,,,,,,Type: Bush dry heirloom | DTM: 85-95 days | Soil Temp: 60-85°F | Spotted heirloom bean,2025-11-14 17:07:01.050744,1,90,,,,,,,,,,,,,,1,,
654,bean-bush-1,Soldier Bean,,0,,,,,,Type: Bush dry heirloom | DTM: 85-95 days | Soil Temp: 60-85°F | White with red eye,2025-11-14 17:07:01.050744,1,90,,,,,,,,,,,,,,1,,
655,bean-bush-1,Black Coco,,0,,,,,,Type: Bush dry | DTM: 85-90 days | Soil Temp: 60-85°F | French heirloom black bean,2025-11-14 17:07:01.050744,1,87,,,,,,,,,,,,,,1,,
656,bean-bush-1,Borlotti Lingua di Fuoco,,0,,,,,,Type: Bush dry Italian | DTM: 85-95 days | Soil Temp: 60-85°F | Fire-tongue Italian bean,2025-11-14 17:07:01.050744,1,90,,,,,,,,,,,,,,1,,
657,bean-bush-1,Painted Lady,,0,,,,,,"Type: Pole runner | DTM: 70-80 days | Soil Temp: 60-85°F | Bicolor flowers, edible pods",2025-11-14 17:07:01.050744,1,75,,,,,,,,,,,,,,1,,
658,bean-bush-1,Black Runner,,0,,,,,,"Type: Pole runner | DTM: 70-85 days | Soil Temp: 60-85°F | Black seeds, ornamental",2025-11-14 17:07:01.050744,1,77,,,,,,,,,,,,,,1,,
659,bean-bush-1,Sunset Runner,,0,,,,,,"Type: Pole runner | DTM: 70-85 days | Soil Temp: 60-85°F | Pink flowers, edible pods",2025-11-14 17:07:01.050744,1,77,,,,,,,,,,,,,,1,,
660,bean-bush-1,White Dutch Runner,,0,,,,,,Type: Pole runner | DTM: 70-85 days | Soil Temp: 60-85°F | White-flowered runner bean,2025-11-14 17:07:01.050744,1,77,,,,,,,,,,,,,,1,,
661,bean-bush-1,Big Mama Lima,,0,,,,,,Type: Pole lima | DTM: 85-95 days | Soil Temp: 60-85°F | Very large limas,2025-11-14 17:07:01.050744,1,90,,,,,,,,,,,,,,1,,
662,bean-bush-1,Early Thorogreen,,0,,,,,,Type: Bush lima | DTM: 70-80 days | Soil Temp: 60-85°F | Early baby lima,2025-11-14 17:07:01.050744,1,75,,,,,,,,,,,,,,1,,
663,bean-bush-1,Gigante Bean,,0,,,,,,Type: Pole lima heirloom | DTM: 95-110 days | Soil Temp: 60-85°F | Very large Greek lima-type bean,2025-11-14 17:07:01.050744,1,102,,,,,,,,,,,,,,1,,
664,bean-bush-1,Gold Rush,,0,,,,,,Type: Bush wax | DTM: 55-60 days | Soil Temp: 60-85°F | Straight yellow wax bean,2025-11-14 17:07:01.050744,1,57,,,,,,,,,,,,,,1,,
665,bean-bush-1,Golden Rocky,,0,,,,,,Type: Bush wax | DTM: 55-60 days | Soil Temp: 60-85°F | Slender yellow wax bean,2025-11-14 17:07:01.050744,1,57,,,,,,,,,,,,,,1,,
666,bean-bush-1,Sunshine Wax,,0,,,,,,Type: Bush wax | DTM: 55 days | Soil Temp: 60-85°F | Uniform yellow pods,2025-11-14 17:07:01.050744,1,55,,,,,,,,,,,,,,1,,
